code,path,label,lastUpdate,lastModified,dataStart,dataEnd,count
nrg_te_oilm,"Energy statistics - quantities, monthly data > Energy statistics - quantities > Energy > Environment and energy > Database by themes",Exports of oil and petroleum products by partner country - monthly data,2026-03-13,2026-03-06,2008-01,2026-01,21984973
nrg_te_gasm,"Energy statistics - quantities, monthly data > Energy statistics - quantities > Energy > Environment and energy > Database by themes",Exports of natural gas by partner country - monthly data,2026-03-20,2026-03-06,2008-01,2026-02,2257561
inn_c11,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Enterprises in the population and realised sample, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,1212
inn_c12,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Enterprises in the population and realised sample, by size class (1996)",2009-03-27,2024-01-03,1996,1996,512
inn_c13,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Enterprises in the population and realised sample in manufacturing sector, by sector of technology (1996)",2009-03-27,2024-10-14,1996,1996,411
inn_c211,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of enterprises with innovation activity, by NACE Rev. 1.1 (1996)",2009-03-27,2024-03-15,1996,1996,7527
inn_c212,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of enterprises with innovation activity, by size class (1996)",2009-03-27,2024-03-15,1996,1996,3184
inn_c213,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of enterprises with innovation activity in manufacturing sector, by sector of technology (1996)",2009-03-27,2024-10-14,1996,1996,1644
inn_c214,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Innovating firms' level of export intensity, by size class (1996)",2009-03-27,2024-03-15,1996,1996,3120
inn_c215,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Innovating firms' type (independent or non-independent), by size class (1996)",2009-03-27,2024-03-15,1996,1996,1792
inn_c221,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes",Who developed the innovation activity by NACE Rev. 1.1 (1996),2009-03-27,2024-01-03,1996,1996,5399
inn_c222,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes",Who developed the innovation activity by size class (1996),2009-03-27,2024-01-03,1996,1996,2252
inn_c31,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Turnover due to innovating products, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,4928
inn_c32,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Turnover due to innovating products, by size class (1996)",2009-03-27,2024-01-03,1996,1996,1792
inn_c33,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Turnover due to innovating products in manufacturing sector, by sector of technology (1996)",2009-03-27,2024-10-14,1996,1996,1820
inn_c411,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Innovation intensity, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,1864
inn_c412,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Innovation intensity, by size class (1996)",2009-03-27,2024-01-03,1996,1996,960
inn_c413,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Innovation intensity in manufacturing sector, by sector of technology (1996)",2009-03-27,2024-10-14,1996,1996,520
inn_c421,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Innovation expenditures, by NACE Rev. 1.1 (1996)",2009-03-27,2024-03-15,1996,1996,4160
inn_c422,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Innovation expenditures, by size class (1996)",2009-03-27,2024-03-15,1996,1996,1920
inn_c511,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Type of innovating firms' engagement in R&D, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,3939
inn_c512,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Type of innovating firms' engagement in R&D, by size class (1996)",2009-03-27,2024-01-03,1996,1996,1664
inn_c521,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Innovating firms' level of R&D intensity, by size class (1996)",2009-03-27,2024-01-03,1996,1996,2040
inn_c611,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises considering the following objectives as very important, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,12371
inn_c612,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises considering the following objectives as very important, by size class (1996)",2009-03-27,2024-01-03,1996,1996,5232
inn_c621,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises considering the different listed objectives as not relevant, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,12371
inn_c622,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises considering the different listed objectives as not relevant, by size class (1996)",2009-03-27,2024-01-03,1996,1996,5232
inn_c711,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes",Number of innovating enterprises considering the listed sources of information as very important by NACE Rev. 1.1 (1996),2009-03-27,2024-03-15,1996,1996,14675
inn_c712,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises considering the listed sources of information as very important, by size class (1996)",2009-03-27,2024-03-15,1996,1996,6208
inn_c721,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes",Number of innovating enterprises considering the listed sources of information as not relevant by NACE Rev. 1.1 (1996),2009-03-27,2024-03-15,1996,1996,14675
inn_c722,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises considering the listed sources of information as not relevant, by size class (1996)",2009-03-27,2024-03-15,1996,1996,6208
inn_c811,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises with innovation cooperation, by NACE Rev. 1.1 (1996)",2009-03-27,2024-03-15,1996,1996,1515
inn_c812,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises with innovation cooperation, by size class (1996)",2009-03-27,2024-03-15,1996,1996,640
inn_c821,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Type of partner chosen, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,9090
inn_c822,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Type of partner chosen, by size class (1996)",2009-03-27,2024-01-03,1996,1996,3840
inn_c831,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Location of partner, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,6666
inn_c832,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Location of partner, by size class (1996)",2009-03-27,2024-01-03,1996,1996,2816
inn_c911,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises with progress problems, by NACE Rev. 1.1 (1996)",2009-03-27,2024-03-15,1996,1996,4074
inn_c912,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Number of innovating enterprises with progress problems, by size class (1996)",2009-03-27,2024-03-15,1996,1996,1736
inn_c921,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Hampering factors for innovating enterprises with seriously delayed projects, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,11030
inn_c922,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Hampering factors for innovating enterprises with seriously delayed projects, by size class (1996)",2009-03-27,2024-01-03,1996,1996,4696
inn_c931,"Community innovation survey - historical data > Community innovation survey > Science and technology > Science, technology, digital society > Database by themes","Hampering factors for innovating enterprises with abolished projects, by NACE Rev. 1.1 (1996)",2009-03-27,2024-01-03,1996,1996,11030
